Y,E1,E2,E3,E4,E5,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
8886.305427,508.8730998,1187.267337,1330.112713,1902.698347,735.8688371,1,1,1,0,1,0,0,1,0,1
8623.12457,722.4430573,504.2759437,592.3502711,1214.951655,1581.83333,0,0,1,1,1,1,1,1,1,1
10049.56858,1868.343666,1472.336797,501.6762472,1453.358778,1073.954398,0,1,1,1,1,1,0,1,1,1
5153.251377,1766.579399,816.6322282,1083.381686,1091.844762,555.8235425,0,1,1,1,1,0,0,0,0,1
6642.000453,1082.101132,1785.73946,1344.769079,1609.123815,1179.01643,0,1,0,0,0,1,1,0,0,0
10618.98125,1639.4215,1830.442565,1022.014427,1616.057736,945.8980287,1,1,1,0,1,0,1,1,0,1
8879.139091,1495.135494,1505.554972,1523.359651,1786.049521,540.0400364,1,1,1,1,1,1,0,0,0,0
12717.15409,1774.491456,1501.052052,598.6338196,1746.667067,1474.239728,1,1,1,1,1,1,0,0,1,1
7696.812314,669.4919546,1460.724854,525.8038293,1530.084092,828.5886209,0,1,1,0,1,0,1,0,1,1
8139.944795,1477.328784,554.4276378,687.8974063,1588.178958,1109.491609,0,1,1,1,1,1,1,0,1,1
9946.138354,1147.979663,1090.998202,1630.82579,1509.07594,1781.452676,0,1,1,0,0,0,1,0,0,1
9557.721885,1153.651132,1476.9901,1450.914432,1497.618138,1693.93308,0,1,0,0,0,0,0,0,1,1
11914.03172,714.7728333,675.0105529,1447.835305,867.7159093,1782.035242,1,1,1,0,0,1,0,0,0,1
6668.509124,1387.278346,646.2568371,815.9020471,1978.389437,1260.535984,0,1,0,0,0,0,0,1,0,1
12173.49928,1490.31869,1227.544069,595.1036997,1260.578236,852.1579134,1,1,1,0,0,1,1,0,0,1
9029.639109,1573.982866,1965.229715,1539.957271,1503.785571,1783.761956,0,1,1,1,0,1,0,1,0,0
12324.12581,1814.366455,1777.303592,1308.929918,560.2473647,600.1092878,1,1,1,1,1,1,1,0,0,1
9120.197266,1231.750029,1670.664562,778.9107687,1359.274146,1749.793483,1,1,0,1,1,1,1,1,1,0
14376.42315,1720.752277,1150.099235,873.0607922,1641.181311,1951.917734,1,0,1,0,1,1,1,1,0,0
8930.636951,1507.736655,1591.776557,1767.91083,969.3963488,1576.378875,0,1,1,0,0,0,0,0,1,1
5049.362176,1753.575272,1651.294605,1132.195806,1465.426961,1712.365445,0,1,1,0,0,0,0,1,1,1
11515.36484,1694.345756,1510.731666,1913.405463,1039.96042,1224.827787,0,1,1,1,0,1,0,0,1,1
7476.182423,1928.072819,857.5758038,1626.671354,753.0976163,1349.772124,0,1,1,1,0,0,0,1,1,1
13684.69412,805.9653739,503.7156715,539.1222924,1343.472073,1189.548456,1,1,1,0,0,1,1,0,0,0
12450.95306,1346.051048,870.5054119,1533.624436,1548.027016,1268.165471,1,1,1,0,1,1,1,0,0,1
11961.11834,781.9124752,1122.707181,1022.1799,1265.416679,735.2775654,1,1,1,1,0,1,1,1,1,1
4886.177138,1704.424464,1566.928294,1077.707655,1889.881095,1957.469392,1,0,1,0,0,1,0,1,0,1
9075.516229,1617.725161,1168.050892,1212.467623,986.3784468,1322.787611,1,1,1,0,0,1,0,0,1,1
9798.605532,1604.283524,1401.688338,543.1857738,848.4954516,1613.684932,1,1,1,1,1,0,0,0,1,0
9389.946241,831.1655102,1691.13369,649.0381914,1144.284513,1779.623483,0,1,1,1,1,1,0,0,1,1
13607.62285,1860.535995,1601.614811,1945.609686,836.2055531,616.8514066,1,1,1,0,1,1,1,0,1,1
8275.409032,1873.944098,1054.673165,1300.266282,1921.002987,1589.687717,0,1,0,1,0,0,0,0,1,0
8630.303896,1129.159016,511.0850732,967.0441025,1855.479256,847.4240268,0,1,1,1,0,0,0,1,0,1
12112.07594,691.9480825,868.7594366,857.1695294,882.1867157,969.7295316,0,1,1,1,0,1,0,0,0,0
11458.33483,1910.29814,1447.693416,1181.220653,1171.041171,1935.268236,1,1,1,0,0,1,0,0,0,0
4927.752305,611.493852,1930.248929,1860.472394,668.0992529,899.7385174,1,0,1,0,1,0,0,0,1,0
9166.398055,1540.5048,1537.676469,1816.709172,1327.421229,1971.071319,1,1,1,0,0,1,0,1,0,0
5844.569098,1628.795421,846.3738669,1474.240457,1203.787928,1800.894188,0,0,1,1,1,1,0,1,0,1
9673.883941,1134.514352,1087.253526,504.3919168,947.8399281,864.8210325,1,1,1,1,0,1,0,1,0,1
8077.076342,675.2704247,1095.288656,1863.264429,1242.240509,1731.408267,0,1,1,1,0,1,0,1,1,0
8577.916822,1831.304744,646.8467414,1487.657076,844.7280275,1401.984379,1,1,1,0,1,0,1,1,1,0
11181.44801,905.2842786,1614.471192,722.0483172,1981.61186,894.2146284,0,1,1,1,0,1,0,1,0,1
9268.307919,975.9769056,1142.432658,1786.244631,1174.865911,818.3626023,1,1,1,1,0,0,1,1,1,1
10029.69668,643.216733,1980.075112,650.5410698,1918.509839,1877.142278,0,1,1,0,0,1,0,0,1,1
9571.637295,1785.032943,1120.813062,560.8944088,1677.972279,680.38526,0,1,1,0,0,1,0,1,0,1
7721.178367,763.0409101,1508.069558,1806.98241,1775.828984,1251.089174,1,1,0,0,0,0,0,1,0,1
9988.972172,538.3785166,1850.270287,1506.475049,1739.424639,1736.977572,1,1,1,0,0,1,1,1,1,0
7913.618622,1209.095275,507.8715018,1634.019457,793.2049335,1835.427565,0,0,1,1,0,1,0,0,0,0
8842.027845,734.5801907,1637.110028,1632.192475,1789.209331,1963.766343,1,1,0,1,1,0,0,1,1,1
9536.717214,947.9650675,1454.985483,1403.596636,926.1309742,1509.78098,0,1,1,0,0,1,0,1,1,0
8872.168126,1993.310013,700.1602843,1499.992315,1704.272314,1673.163275,0,1,1,0,1,1,0,0,1,1
5698.015441,1732.673228,1581.400101,528.2466945,837.6390643,1603.969371,1,0,1,0,0,0,0,0,1,1
12552.29771,1154.026421,1385.815675,716.7884655,1637.13146,1497.458056,1,1,0,0,0,1,1,1,0,1
10309.97493,1991.430119,1490.281949,842.4642567,1700.834549,675.2555479,0,1,1,0,0,0,1,0,0,1
5025.67811,1947.359864,1127.269294,1160.461834,921.6435575,1030.100925,1,0,1,0,1,0,1,1,1,1
11974.29547,1863.122581,1381.670914,1723.278358,769.8975462,1075.449128,1,1,0,1,0,1,0,1,1,1
11755.15584,555.3200461,1170.762265,1850.851954,1370.966842,932.7341439,1,1,1,0,0,0,1,0,0,0
11127.28539,1369.273965,1851.424748,1983.835621,1936.125684,1347.133006,1,1,1,0,1,0,1,0,1,1
8133.970508,1265.173828,1870.64124,1525.893749,708.6277206,1697.978798,0,0,1,0,0,1,1,0,0,1
4647.429141,521.5358774,693.930587,1660.15949,802.7876023,1465.07409,1,0,1,0,1,1,0,1,1,1
6132.478689,634.4152597,700.6308887,1377.716003,1545.323413,961.8837209,0,1,1,0,1,0,0,1,1,0
5778.342873,851.6862846,1061.280587,1846.503718,1753.013334,1499.151041,0,0,0,1,1,0,0,1,1,1
5235.529364,1767.862219,1168.21074,902.7715359,1071.748281,618.3469229,0,1,1,1,0,1,0,1,0,0
14343.34291,824.796292,1448.184787,1428.132891,1754.527469,997.7997245,1,1,1,0,1,1,1,1,1,1
12901.11874,594.3784405,812.0551409,1222.204057,1716.600496,1978.346212,1,1,0,0,1,1,0,1,1,1
12107.26384,967.7956973,506.557729,1586.180532,1052.193939,1447.049175,0,1,1,0,1,1,1,1,1,1
7522.376379,1810.040433,1101.750497,768.4061684,538.0805507,879.1042597,1,1,1,0,1,0,1,1,1,1
10490.18574,1681.745714,915.1798623,1793.829283,1756.956388,888.537338,1,1,1,0,1,1,1,0,0,1
6552.790177,1940.110598,1897.804961,1358.391567,741.3287882,1587.398263,1,1,1,1,0,1,0,1,0,1
8191.276384,1811.826211,1214.982086,1273.762535,1709.477887,784.5725972,1,1,1,1,1,0,1,1,1,1
5110.734178,1303.770525,1472.868339,1412.413617,1108.428301,620.0393416,1,1,0,1,0,0,1,1,1,1
10273.07035,1375.205838,1788.320545,771.451698,1667.706389,781.7329705,0,0,1,0,1,1,1,0,1,1
8588.362582,1640.148364,535.8987742,1215.538111,1964.108181,951.3720464,0,1,0,1,1,0,1,1,1,1
5302.298571,1541.783402,1066.26352,1727.519985,1456.402894,684.9774634,0,0,1,1,1,0,1,0,1,1
6460.867263,1158.958887,1301.563727,1201.96832,1704.27803,1749.185403,0,1,1,0,1,0,0,1,0,1
9061.056825,1032.148079,502.5400121,1577.331102,1779.592417,1068.127453,0,1,0,1,1,1,1,0,1,1
10902.42297,526.2189487,1712.24191,549.5847579,1117.030828,1268.506384,1,1,0,0,0,1,1,1,1,1
9536.143657,1437.395526,1554.542359,1344.170049,1478.385627,1251.600479,0,1,1,0,1,0,1,0,1,1
9811.865756,1652.990727,1560.872479,1763.9878,767.2948098,1394.031688,0,1,1,0,0,1,0,1,1,1
12502.32732,1479.881483,1993.574851,1726.998815,524.639014,934.2982441,0,1,1,0,0,1,1,1,0,0
11926.15106,1868.651195,1410.804105,1150.958597,927.5828305,551.1978656,0,1,1,0,0,1,0,0,1,0
9612.154495,1434.352288,1485.31891,1735.924215,1092.134704,1981.849584,0,1,0,0,0,1,1,0,1,1
10833.64382,1564.533359,1275.2732,739.6058475,728.0519989,1263.015354,0,1,1,1,1,1,0,0,1,1
9047.916941,1662.478423,605.4858955,585.3310457,537.2368343,1425.011324,0,1,1,0,0,1,1,1,0,0
8053.819941,1746.806699,950.6458812,1255.579211,752.6481587,1591.375246,0,1,1,0,1,0,0,1,0,1
7980.471424,1612.645112,1494.674342,1166.41378,591.8297559,1652.506137,0,1,1,0,1,0,1,1,0,1
7117.351298,1541.329043,1344.562318,755.2759011,1916.574647,1751.157389,1,1,1,1,0,0,0,0,0,1
5740.303795,1276.155921,672.7332949,753.9020429,1392.087219,1897.777776,0,0,0,0,0,1,0,0,1,1
3871.0473,1697.064871,1203.269697,1326.039445,1763.666503,1433.373438,0,0,1,0,1,0,0,0,0,1
9669.857941,1437.39599,1780.990378,1192.706538,1805.511819,1965.550085,1,1,1,1,0,0,1,1,1,0
4449.560742,677.1905748,1676.517355,880.369459,574.6665781,1204.979895,1,1,0,1,0,0,0,1,1,1
6020.283696,543.5679945,1405.202253,1962.161103,1259.44705,1259.86412,0,0,1,0,0,1,0,1,0,1
12330.94341,647.9703198,1237.755006,777.4744947,1738.366971,835.3911982,1,1,1,0,0,1,1,0,0,1
3655.950214,754.2551599,1769.283515,1947.613731,1434.553575,981.4266828,1,1,1,1,1,0,0,1,1,1
11319.40419,1541.477979,1821.494974,1488.642484,1584.885598,1040.562574,1,1,1,1,1,1,0,1,1,1
9255.012512,958.8120705,1223.607587,708.1621405,1790.195589,843.2555059,0,1,1,1,0,0,0,0,1,1
11190.19341,520.8192219,1162.237277,1366.170649,797.0765395,1124.651634,0,1,1,0,1,1,0,1,0,1
8533.629673,1961.345235,1096.134986,1703.065037,519.6118555,1360.471196,0,1,1,0,0,1,1,0,1,1
7338.801988,1755.961053,1084.723259,1228.340572,1115.742107,1956.324014,1,1,1,0,1,0,0,1,0,1
6301.387952,784.736512,928.9006082,585.3233078,1570.353347,563.1957134,0,1,0,1,1,0,0,1,1,1
10227.54365,977.0738127,1678.142399,1993.96133,1184.699436,1695.02697,0,0,1,0,0,1,1,0,1,1
8230.990081,1925.329002,883.1404593,694.0522961,670.00505,1819.745493,0,1,1,1,0,1,0,1,0,1
9305.72866,1157.984047,998.8921382,1027.584471,1248.661622,1004.744286,0,1,0,0,0,1,1,1,0,1
9520.850047,1481.664242,862.3194703,691.1581137,1010.298137,663.2553723,0,1,1,0,1,0,1,1,1,1
9642.806583,1385.256946,1970.91096,772.7312497,1906.468236,1912.362877,0,1,0,1,0,1,1,1,1,0
8422.388017,1641.194901,817.3118402,1334.896203,1083.407182,1547.226414,1,1,1,0,0,0,0,1,1,0
4074.512252,1967.857355,923.4712692,986.1503986,1344.530762,1119.039294,0,0,0,0,1,0,1,1,0,1
10240.14044,779.9454804,1277.304627,522.6289488,801.9566459,1169.920872,1,1,1,0,0,0,1,0,0,1
12056.58455,516.5690664,562.4699391,1154.344178,1343.187061,1120.333017,1,1,1,0,0,1,1,1,1,1
9809.641598,887.3999469,713.3149067,1996.811312,1889.461899,1906.993673,1,1,1,0,0,1,0,1,0,1
9825.912509,1475.131141,1825.593344,1269.924639,834.5277451,924.6484513,0,1,0,1,1,1,1,1,0,0
16979.70969,878.118236,1708.300615,1610.256078,1575.732592,1256.748939,1,1,1,0,0,1,1,0,1,1
10718.40126,1002.252809,690.8000925,1856.626915,1753.901079,833.0793275,1,1,1,0,0,1,0,1,0,1
15792.64943,568.8184547,789.6916417,1712.695863,1727.738141,1889.398291,1,1,1,0,0,1,1,1,1,0
8254.793876,1478.1912,1599.627509,1911.466098,632.7012831,1387.440306,1,1,1,0,1,0,0,0,1,1
6606.483715,1969.965848,1121.871902,913.7857936,541.7215091,661.9573246,0,1,1,1,1,1,1,1,1,1
9116.731741,1880.907188,1276.611008,1781.500714,1835.618633,1222.518531,0,0,1,0,0,1,1,0,1,0
10691.07987,1251.371467,1373.271978,1633.520523,1760.260303,1613.039296,0,1,1,0,0,1,0,0,1,1
9444.10315,1982.187354,712.6956594,1105.483625,1180.010227,1310.885243,1,1,1,1,0,0,1,0,1,1
9867.536298,793.2445048,1707.473088,1529.732996,1783.343761,1243.367004,1,1,1,0,0,1,0,0,0,1
7674.18141,1059.971837,978.6411857,635.6881771,1340.576449,1178.711017,0,1,1,1,0,0,0,1,0,1
14348.58598,620.4529589,506.361239,796.6926392,1685.238841,1281.638562,1,1,1,0,1,1,1,1,1,0
10111.67979,1361.057866,1136.806698,707.298584,1494.079459,1982.699128,0,1,1,0,1,1,0,0,1,1
13195.4671,1094.377368,1329.59461,1102.718963,1085.263745,1404.982138,1,1,1,0,0,1,1,1,0,1
9777.596767,1781.327977,1682.524575,897.4947112,1600.19548,1043.57777,0,1,1,0,1,1,1,1,1,1
8726.746923,1244.178633,1982.383099,1368.416582,1698.026851,760.7815978,1,1,1,1,0,0,0,1,0,0
10180.41008,757.2598123,1923.704807,1341.253452,512.7167259,894.613256,0,1,1,0,1,1,0,1,0,1
11480.79531,808.6565924,1333.737924,1160.990914,1254.010871,546.4582071,0,1,1,0,1,1,1,1,0,1
10289.08976,1493.75071,800.1315169,606.6747407,1800.13653,724.2838745,0,1,1,1,0,1,1,1,0,1
6837.051489,545.069918,1179.513422,604.4652885,900.8107377,877.5197541,0,1,0,0,1,0,0,1,0,1
12953.51808,1977.269164,847.3984023,1269.066415,972.0059761,1168.97509,0,1,1,1,1,1,1,0,0,0
10726.22028,1573.249128,1414.860853,1557.547579,529.8402647,1659.156038,1,1,1,0,1,0,1,1,0,0
7778.623039,1505.586463,1830.52981,1846.873122,1983.722376,1936.549398,0,1,0,0,1,0,0,1,1,1
9883.333218,1093.281329,1226.776292,1966.818475,1619.813689,804.1996366,1,1,1,0,1,1,0,1,1,1
10914.7089,1332.71618,1927.407934,1255.635626,1772.803453,1239.164644,0,1,1,0,0,1,0,1,0,1
11598.17241,644.2031245,1392.302625,1193.925577,1627.926866,759.7016392,1,1,1,1,0,0,1,1,1,0
4081.579814,685.7628827,608.9703309,1435.566413,930.4832285,751.885475,0,1,1,0,1,0,0,1,0,1
12908.24172,655.5703353,1985.622871,539.2797625,624.7158921,509.5533478,0,1,1,0,1,1,1,1,0,1
9806.946639,682.6249458,1114.615794,1924.983122,1305.570445,1124.524512,0,1,1,1,0,1,0,1,1,1
9640.499115,1804.331337,695.6565774,1454.395535,1052.567225,718.548954,1,1,1,0,1,0,1,1,0,1
4249.428816,1346.802715,1960.717696,1959.074338,1133.365166,1658.421909,0,1,1,0,0,0,0,1,0,0
7222.789356,1808.405053,741.1626107,1212.071177,785.2018431,1998.548317,0,1,0,1,1,1,0,1,1,1
11432.84406,895.0851208,1924.856448,978.6754973,1946.213862,975.6249522,0,1,1,0,0,1,1,0,1,0
10200.90384,1234.166139,1016.930321,1022.866751,1696.523787,626.6457656,0,1,1,0,0,1,0,0,0,1
8439.622357,1186.804926,1985.475882,1739.302267,1085.181458,905.472306,0,1,1,0,1,1,0,0,1,0
4473.92125,632.3492582,709.6220748,1794.736673,1405.14386,581.1566941,1,1,1,0,1,0,0,1,0,0
8680.721874,1723.082163,1989.486643,1725.526476,1074.576673,1300.135945,0,1,1,1,1,0,0,0,1,1
8013.685879,993.0771762,1525.085724,1513.352768,669.77721,1539.980106,0,1,1,1,1,1,1,0,1,1
8748.895021,516.3560152,1588.304581,1057.350197,509.4985344,1772.750366,1,0,1,0,0,1,0,1,0,0
11760.16705,816.2349295,1797.698889,1014.933274,1619.256176,1650.719479,1,1,1,0,1,1,1,1,1,0
7065.368849,1038.667231,1032.147097,1970.078831,975.4809323,1117.092183,1,0,0,0,0,1,0,1,1,1
8629.263503,1897.98695,618.2553642,892.7250811,1520.836642,1877.460595,0,1,1,0,0,0,0,1,0,1
8835.198597,1639.523321,754.5423846,895.6422313,1227.603825,1696.349869,1,1,1,0,1,1,0,1,1,1
8039.872895,1608.528311,795.0797005,973.9001679,1957.026442,1014.866317,0,1,1,0,1,0,1,0,0,1
12605.88079,966.2533537,1409.044633,835.98175,1789.254697,1140.068872,0,1,1,0,0,1,1,1,1,1
5666.25898,947.3421377,1825.478391,1104.052961,1923.13229,1624.643165,1,0,1,1,1,0,0,0,1,1
8535.486941,1051.004339,919.2451667,1277.51506,1328.499533,1342.645737,0,1,0,1,1,1,0,0,0,0
14816.02379,1207.811895,1400.103614,771.1224485,731.1186806,1662.087683,1,1,1,1,0,1,1,1,0,1
5956.193418,1472.464073,614.8054162,1627.114583,1604.001528,818.3711235,0,1,1,0,0,1,0,1,1,1
7148.720915,1808.478162,777.3210866,949.8846396,893.5741137,501.7630666,0,1,0,0,1,0,1,1,1,0
12115.18499,609.7752741,1631.580003,1163.191843,1627.697601,1065.339388,0,1,1,1,0,1,1,0,1,1
10479.47143,1153.312783,1244.06195,1365.967586,866.3171586,1420.526101,1,1,1,1,0,0,1,1,0,1
8649.934897,542.541563,1385.958822,1071.5412,1803.076273,626.2670461,0,1,1,0,1,1,1,1,0,1
6734.367158,1432.63618,786.7884616,837.3360725,1005.796509,1197.39315,0,1,1,0,1,1,1,1,1,1
8789.338747,1423.279465,1480.872869,1926.213773,1912.939301,707.2114524,0,0,0,1,0,1,1,1,0,1
12483.61008,715.0304109,1655.638399,677.3549649,1939.887404,945.8201405,1,1,1,0,1,0,1,1,0,0
8071.921588,1199.990016,778.9943415,1205.719074,1507.232919,1535.7512,0,1,1,0,1,1,0,1,0,1
10577.23236,1556.144463,1567.959578,1351.207292,1919.048383,1723.990706,0,1,1,1,0,1,1,0,1,1
9584.410456,950.8962703,1534.23296,1799.864007,1154.294277,955.0164099,1,1,1,0,1,1,0,0,1,0
12500.62859,1053.099826,1881.363453,848.2764147,1896.758975,659.0225018,1,1,1,0,0,0,1,1,1,1
12292.66206,1902.369367,955.0573342,1905.593177,1994.574892,544.8157669,0,1,1,1,0,1,1,0,0,1
6615.430942,683.144094,1492.578085,1851.111962,1621.645204,840.8683741,0,1,1,0,1,0,0,1,0,1
10330.48644,1377.356817,672.3150592,1745.081435,1500.099041,1247.088451,1,1,1,0,0,1,0,1,1,1
12226.21159,845.8056364,1618.266235,1274.142168,968.3477863,1358.676765,1,1,1,1,1,1,1,1,1,0
11872.74586,1685.149944,1623.142779,1874.214789,1462.92975,731.930113,1,1,0,0,1,1,1,1,1,1
9393.632802,1414.080115,1392.008901,1466.080943,698.527886,1633.471597,0,1,0,0,1,1,1,1,0,1
13367.73571,1654.476741,1354.582398,1653.334716,1826.380289,605.553615,1,1,1,0,1,1,1,1,0,1
8852.763943,800.187626,1842.833402,562.6536128,1294.454019,677.3417162,0,1,1,1,0,1,0,0,1,0
8519.086202,731.2076084,1460.051729,925.7632688,567.5125741,901.1347409,0,1,0,0,1,0,1,1,1,1
13618.49952,1350.187065,878.5010406,1880.197275,1838.673987,1978.916289,0,1,1,0,0,1,1,0,1,1
11489.7617,1873.050078,1934.253416,866.0748657,1948.726851,1137.554594,0,1,1,0,0,0,1,0,0,1
9025.796942,920.296374,876.7281445,1731.642315,1175.994326,1154.558174,0,1,1,1,1,0,1,0,1,1
10380.87914,573.9364113,1066.630459,676.0497482,1756.238633,804.0454749,0,1,1,0,0,1,0,0,1,1
3278.925467,1746.083777,1074.99855,1616.034663,821.2467586,885.4968788,1,1,1,0,1,0,0,0,0,1
9029.356799,1102.853828,1734.646483,1925.217367,1246.225778,1340.797308,1,1,0,0,1,1,0,1,0,0
13046.29282,1241.86373,509.1480573,1149.085442,883.0520648,1382.029069,1,1,1,0,1,1,1,0,1,0
6953.352382,583.5950355,1615.790806,1991.691222,1463.111485,686.8258917,0,1,1,0,1,0,1,1,1,1
10064.12408,1086.549167,978.0608601,1618.608615,1884.18126,565.7238463,1,0,0,1,1,1,1,0,1,1
10228.5987,1930.995692,806.6710309,1890.407477,914.3365992,1466.352686,0,1,1,1,0,1,0,1,1,1
11361.8004,638.5472418,1194.122925,505.8060891,1810.60815,771.3080629,0,1,1,1,0,1,1,0,1,0
7583.3633,1927.851746,1490.579681,924.5547266,1253.196001,775.1430571,0,1,1,1,1,0,1,1,0,1
8550.04428,1329.245745,1760.875579,1431.579315,1012.773647,1917.529384,1,1,1,1,1,0,1,1,0,1
12186.5572,1377.199988,1277.457478,1900.567364,847.3865786,513.9148184,0,1,1,1,0,1,1,1,0,1
8520.010232,666.5924881,1064.732797,1682.159994,550.043745,1341.121556,1,1,1,1,0,1,0,0,0,0
8700.312452,1075.217369,1968.795767,1568.16856,782.5025686,726.5802516,1,0,0,0,0,1,1,0,1,1
6879.866469,1422.355457,1342.236583,736.0669856,841.8243553,1974.943879,0,1,1,1,0,1,0,1,0,1
11874.75094,1743.456467,1830.271339,812.3751741,1172.544353,1578.581834,1,1,1,0,1,1,1,1,1,1
7650.05127,664.2565222,1834.663984,1912.12475,1216.649413,1382.365508,1,1,1,0,1,0,1,1,0,0
13506.58474,1258.501732,1016.948281,1981.481888,1295.942934,1852.52452,1,1,1,0,1,1,1,0,1,1
11270.10001,1624.373532,632.1288515,896.6107847,748.6445241,1878.975633,1,1,1,1,1,0,0,1,0,1
12590.14197,1256.393584,771.6359854,925.9740238,898.3366144,1943.548031,1,1,1,0,0,1,1,1,0,1
6669.807139,1166.404263,1951.734185,1293.467117,1824.578363,567.9446015,1,1,1,0,0,0,0,1,0,1
12277.87736,843.8244478,1098.914698,1350.996356,1611.79472,1385.54367,0,1,1,1,0,1,1,1,0,1
8578.36906,1270.083563,1578.104166,908.4841043,984.7433009,1085.726131,0,1,0,1,1,1,1,1,1,1
7710.754391,1388.542088,1478.521187,615.3798396,784.8274102,909.4342845,1,1,1,0,1,0,1,0,1,1
11937.21388,1594.971868,764.5724092,800.2539178,735.0465923,521.5631999,0,1,1,0,1,1,1,1,0,1
8075.01279,600.725562,1744.044787,850.0538489,1807.946631,1281.021478,0,1,1,0,0,1,0,1,0,1
12957.61915,1854.723246,1142.825135,1299.985119,1311.292201,1581.131998,0,1,1,1,1,1,1,1,0,1
7456.04753,1360.373165,1774.869652,1467.366253,1011.408542,1307.433806,1,1,0,0,1,0,1,0,0,1
9427.584334,1867.703178,928.9048669,728.110228,1880.858238,1653.673676,0,1,1,1,0,0,0,1,1,1
12219.88626,1905.546397,1370.168805,1603.001098,1736.4477,513.5959774,1,1,1,1,0,1,1,0,1,1
8228.734108,1171.392854,1370.624445,543.7300038,1683.20486,1454.780386,0,0,1,1,0,1,1,0,1,1
7726.700308,1285.961409,571.0811911,936.1797777,1927.094708,1712.725593,0,1,0,1,0,0,1,1,1,0
6421.443232,1997.300126,1407.137956,1039.844241,1954.395518,1881.203872,0,1,1,0,1,0,0,0,1,1
11119.16129,1429.348739,1129.579988,718.3859061,1794.369291,1265.088136,0,1,1,0,0,1,0,0,0,0
7326.642233,1218.510449,910.6490696,1376.094873,971.3534062,1591.771845,0,1,1,0,0,1,0,0,0,1
7458.794213,1244.575199,1452.510825,1622.867925,1274.471137,891.4068599,0,1,1,0,0,1,0,0,1,1
7467.24676,965.956415,1847.92661,1274.696977,1587.422763,751.0422856,0,1,0,0,0,1,1,1,1,1
10679.77761,1146.16988,828.9902869,720.3578256,1880.693746,1208.167756,0,1,1,0,1,1,0,1,0,1
6253.749481,1296.358566,1417.945506,1540.571982,570.2862147,1798.638802,0,1,1,0,1,0,0,1,1,0
8275.144679,1742.454567,507.9055886,1142.8597,1414.097849,557.6184705,0,1,1,0,1,0,1,1,1,1
16151.3607,1091.007994,1765.551967,1259.345431,1101.167273,977.0142464,1,1,1,1,1,1,1,1,1,1
6804.910085,1261.303772,633.0871115,1453.831477,770.6923692,1805.019816,1,1,1,1,1,1,0,1,0,0
8448.72236,1233.573842,1740.059944,1273.328263,948.7117141,1621.157038,0,1,1,0,1,1,0,1,1,1
9401.343738,1916.573234,840.3366593,956.2942935,1135.156096,1189.770737,1,1,1,0,0,0,0,1,0,0
11785.25561,987.3031247,1221.839239,609.0792136,1782.833172,1636.388628,1,1,1,0,1,1,1,1,1,1
8344.298306,1911.626025,1807.092416,1641.837973,1724.566051,1428.76894,0,1,1,0,0,1,0,0,1,1
8909.866094,1775.090922,1383.804538,947.6731851,1727.359318,701.7625982,1,1,1,0,0,0,1,1,0,1
11174.89043,682.5269575,1709.62363,895.3620533,1536.882364,1784.699549,0,1,0,0,0,1,0,1,1,0
8440.642421,1931.578981,873.0687627,1174.384238,841.3969226,1645.398573,0,0,1,0,1,1,0,1,1,1
7660.338514,1710.785033,803.110228,1295.412314,760.4145033,576.4066958,1,1,0,1,0,1,0,0,1,1
10705.37593,807.0173017,1708.051675,1063.858572,1373.826292,907.305439,1,1,1,1,1,0,1,1,1,1
10020.90046,934.9548401,1738.768501,519.8261745,1077.042193,927.0544825,1,1,0,0,1,1,1,1,1,1
11306.69012,1788.300499,1107.078361,513.6753544,1879.07254,1733.568827,0,1,1,0,0,1,1,1,0,1
7846.239504,614.9217092,546.0815282,1488.339248,840.7648269,1274.368857,1,1,1,0,0,1,0,1,1,1
7362.574817,1623.25881,1123.905154,1743.511363,1618.779654,1252.125535,1,1,0,1,0,0,1,0,1,1
8626.810243,960.7930307,1565.48005,725.8787844,1232.792559,1802.970127,0,1,1,1,0,1,0,1,1,1
16424.24545,1878.085502,1714.87576,1516.565379,1734.305059,1904.466995,1,1,1,0,1,1,1,1,1,1
6578.315709,961.9017249,1382.572259,541.8892561,812.2789541,754.2873541,1,0,1,1,0,0,1,1,1,1
11168.7076,978.9574593,1985.413608,1995.769282,1655.381829,1826.609786,1,1,1,0,0,0,1,0,0,0
6877.313741,1176.021512,917.9364464,1642.74661,1293.677106,529.6976794,0,0,1,0,1,0,0,1,0,1
8462.255741,1936.345658,932.8178973,1583.067043,761.0240782,1831.684526,0,1,1,0,0,1,1,1,0,0
8978.298331,1112.942813,835.4945785,1658.087617,1307.030211,1581.567928,0,1,1,1,1,0,0,1,1,1
11100.67588,1184.462007,1050.503561,1936.39239,1769.73763,849.4681708,0,1,1,1,0,1,1,1,1,1
8455.035892,712.5674878,1996.709955,1401.092033,581.9997847,1277.299001,0,1,1,0,1,1,0,1,1,1
6765.177843,1502.897336,748.9706036,1109.504932,1522.343823,1529.384107,0,1,1,1,0,1,0,1,0,0
8637.394718,1730.604701,1802.571832,1780.103135,1201.533723,606.6593477,1,1,1,0,1,0,0,1,0,0
8152.362514,900.6908804,1418.502315,1401.973112,1099.173596,557.5357659,1,1,1,1,1,0,0,1,1,1
7672.546725,1949.494799,1645.719667,1425.077141,1514.432262,987.082498,0,1,1,0,0,0,1,0,1,0
